f2k1,0.008240,-0.023550,1
f2k2,0.008240,-0.023231,1
f2k3,0.008256,-0.022876,1
f2p1,0.008216,-0.023550,2
f2p2,0.008216,-0.023443,2
f2p3,0.008216,-0.023378,2
f2p4,0.008216,-0.023304,2
f2p5,0.008216,-0.023231,2
f2p6,0.008216,-0.023145,2
f2p7,0.008216,-0.023040,2
f2p8,0.008216,-0.022937,2
f2p9,0.008216,-0.022876,2
f2e1,0.008143,-0.023306,2
f2e2,0.008152,-0.023550,2
