f1e1,0.008309,-0.023298,0
f1e2,0.008143,-0.023306,2
f1e3,0.008152,-0.023550,2
f1e4,0.008216,-0.022847,2
f1k1,0.008240,-0.023550,1
f1k2,0.008240,-0.023231,1
f1k3,0.008256,-0.022847,1
f1p1,0.008216,-0.023550,2
f1p2,0.008216,-0.023459,2
f1p3,0.008216,-0.023378,2
f1p4,0.008216,-0.023299,2
f1p5,0.008216,-0.023231,2
f1p6,0.008216,-0.023145,2
f1p7,0.008216,-0.023040,2
f1p8,0.008216,-0.022937,2
f1p9,0.008216,-0.022876,2
