1,76.739987,-129.009648,0
2,76.739988,-129.009246,2
3,76.739856,-129.009246,2
4,76.740133,-129.009246,2
5,76.740360,-129.009246,2
6,76.740363,-129.009959,2
7,76.740301,-129.009979,2
8,76.740299,-129.010457,2
9,76.740302,-129.010980,2
10,76.740301,-129.011640,2
11,76.740208,-129.010980,2
12,76.740208,-129.011639,2
13,76.740211,-129.012069,2
14,76.740207,-129.012494,2
